StartByte,MessageID,MessageLength(lsb),MessageLength(msb),Time0,Time1,Time2,Time3,Time,axDataLsb,axDataMsb,ayDataLsb,ayDataMsb,azDataLsb,azDataMsb,axDataLsb,axDataMsb,ayDataLsb,ayDataMsb,azDataLsb,azDataMsb,axDataLsb,axDataMsb,ayDataLsb,ayDataMsb,azDataLsb,azDataMsb,axDataLsb,axDataMsb,ayDataLsb,ayDataMsb,azDataLsb,azDataMsb,axDataLsb,axDataMsb,ayDataLsb,ayDataMsb,azDataLsb,azDataMsb,axDataLsb,axDataMsb,ayDataLsb,ayDataMsb,azDataLsb,azDataMsb,axDataLsb,axDataMsb,ayDataLsb,ayDataMsb,azDataLsb,azDataMsb,axDataLsb,axDataMsb,ayDataLsb,ayDataMsb,azDataLsb,azDataMsb,axDataLsb,axDataMsb,ayDataLsb,ayDataMsb,azDataLsb,azDataMsb,axDataLsb,axDataMsb,ayDataLsb,ayDataMsb,azDataLsb,azDataMsb,axDataLsb,axDataMsb,ayDataLsb,ayDataMsb,azDataLsb,azDataMsb,axDataLsb,axDataMsb,ayDataLsb,ayDataMsb,azDataLsb,azDataMsb,axDataLsb,axDataMsb,ayDataLsb,ayDataMsb,azDataLsb,azDataMsb,axDataLsb,axDataMsb,ayDataLsb,ayDataMsb,azDataLsb,azDataMsb,axDataLsb,axDataMsb,ayDataLsb,ayDataMsb,azDataLsb,azDataMsb,axDataLsb,axDataMsb,ayDataLsb,ayDataMsb,azDataLsb,azDataMsb,
170,64,104,0,8,226,2,0,188936,0,0,192,255,0,5,64,0,192,255,0,5,64,0,128,255,64,5,0,0,128,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,0,0,0,0,0,5,0,0,192,255,0,5,0,0,0,0,0,5,0,0,192,255,0,5,64,0,128,255,0,5,64,0,192,255,64,5,0,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,
170,64,104,0,47,226,2,0,188975,64,0,192,255,0,5,64,0,192,255,0,5,64,0,128,255,64,5,0,0,192,255,64,5,0,0,192,255,64,5,0,0,192,255,0,5,0,0,0,0,0,5,64,0,192,255,0,5,64,0,128,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,64,5,64,0,192,255,0,5,64,0,192,255,0,5,
170,64,104,0,86,226,2,0,189014,64,0,192,255,0,5,0,0,0,0,0,5,64,0,128,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,0,0,0,0,0,5,0,0,192,255,0,5,0,0,192,255,0,5,
170,64,104,0,122,226,2,0,189050,0,0,192,255,64,5,64,0,192,255,0,5,64,0,0,0,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,64,5,0,0,192,255,64,5,0,0,192,255,64,5,64,0,192,255,64,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,
170,64,104,0,161,226,2,0,189089,0,0,192,255,0,5,0,0,192,255,0,5,0,0,128,255,64,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,64,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,64,5,64,0,192,255,64,5,0,0,192,255,64,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,
170,64,104,0,200,226,2,0,189128,64,0,192,255,0,5,64,0,192,255,64,5,64,0,192,255,64,5,64,0,192,255,64,5,64,0,192,255,64,5,64,0,192,255,0,5,64,0,192,255,64,5,0,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,64,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,
170,64,104,0,239,226,2,0,189167,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,64,5,64,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,
170,64,104,0,22,227,2,0,189206,64,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,0,0,0,0,0,5,64,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,64,5,0,0,192,255,0,5,0,0,0,0,0,5,
170,64,104,0,61,227,2,0,189245,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,64,5,64,0,192,255,0,5,64,0,0,0,0,5,64,0,0,0,0,5,0,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,64,5,64,0,192,255,64,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,
170,64,104,0,100,227,2,0,189284,64,0,192,255,0,5,64,0,192,255,64,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,64,5,64,0,192,255,64,5,64,0,0,0,0,5,0,0,192,255,0,5,0,0,192,255,0,5,64,0,0,0,64,5,64,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,
170,64,104,0,139,227,2,0,189323,0,0,192,255,64,5,64,0,192,255,64,5,64,0,192,255,64,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,64,5,64,0,192,255,64,5,64,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,64,5,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,
170,64,104,0,175,227,2,0,189359,64,0,192,255,0,5,64,0,0,0,0,5,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,64,5,64,0,192,255,64,5,64,0,192,255,64,5,0,0,0,0,0,5,0,0,0,0,0,5,64,0,0,0,64,5,0,0,0,0,64,5,64,0,0,0,0,5,64,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,
170,64,104,0,216,227,2,0,189400,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,64,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,0,0,128,255,0,5,64,0,192,255,0,5,
170,64,104,0,254,227,2,0,189438,64,0,128,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,64,5,
170,64,104,0,37,228,2,0,189477,64,0,192,255,0,5,64,0,192,255,0,5,64,0,0,0,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,64,5,64,0,192,255,64,5,64,0,192,255,64,5,64,0,192,255,0,5,0,0,0,0,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,64,5,64,0,192,255,0,5,0,0,192,255,0,5,
170,64,104,0,76,228,2,0,189516,0,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,64,0,0,0,0,5,64,0,0,0,0,5,64,0,192,255,0,5,64,0,192,255,0,5,0,0,0,0,0,5,64,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,64,0,128,255,0,5,
170,64,104,0,112,228,2,0,189552,64,0,128,255,0,5,64,0,192,255,0,5,0,0,128,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,64,5,64,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,
170,64,104,0,151,228,2,0,189591,64,0,192,255,0,5,0,0,192,255,64,5,64,0,192,255,64,5,64,0,192,255,64,5,0,0,192,255,64,5,64,0,192,255,0,5,0,0,192,255,64,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,64,0,128,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,0,0,128,255,0,5,64,0,192,255,0,5,
170,64,104,0,190,228,2,0,189630,0,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,128,255,0,5,64,0,192,255,0,5,64,0,192,255,64,5,0,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,64,5,0,0,192,255,64,5,64,0,192,255,64,5,0,0,192,255,64,5,0,0,128,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,
170,64,104,0,229,228,2,0,189669,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,64,5,64,0,192,255,64,5,
170,64,104,0,12,229,2,0,189708,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,0,0,128,255,0,5,0,0,128,255,0,5,0,0,192,255,64,5,0,0,192,255,64,5,0,0,192,255,64,5,0,0,192,255,64,5,0,0,192,255,64,5,64,0,192,255,0,5,0,0,192,255,64,5,0,0,192,255,0,5,0,0,192,255,0,5,
170,64,104,0,51,229,2,0,189747,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,128,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,0,0,0,5,0,0,0,0,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,64,5,0,0,192,255,0,5,0,0,192,255,0,5,
170,64,104,0,90,229,2,0,189786,0,0,192,255,0,5,64,0,0,0,0,5,0,0,192,255,0,5,0,0,128,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,64,5,0,0,192,255,64,5,0,0,192,255,64,5,64,0,192,255,64,5,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,5,
170,64,104,0,129,229,2,0,189825,0,0,0,0,0,5,64,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,64,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,64,5,0,0,192,255,64,5,0,0,192,255,0,5,0,0,192,255,0,5,64,0,0,0,0,5,64,0,192,255,0,5,64,0,192,255,64,5,
170,64,104,0,165,229,2,0,189861,64,0,192,255,64,5,64,0,0,0,64,5,64,0,192,255,64,5,0,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,64,0,0,0,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,128,255,0,5,64,0,192,255,64,5,64,0,192,255,0,5,
170,64,104,0,204,229,2,0,189900,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,64,5,0,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,0,0,0,0,0,5,0,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,64,5,
170,64,104,0,243,229,2,0,189939,64,0,192,255,64,5,0,0,192,255,64,5,0,0,192,255,64,5,0,0,192,255,0,5,0,0,192,255,64,5,64,0,192,255,0,5,0,0,192,255,64,5,64,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,
170,64,104,0,26,230,2,0,189978,64,0,192,255,64,5,0,0,192,255,0,5,0,0,0,0,0,5,64,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,0,0,0,5,64,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,64,5,64,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,64,5,
170,64,104,0,65,230,2,0,190017,64,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,64,5,64,0,192,255,64,5,64,0,192,255,64,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,128,255,64,5,0,0,192,255,0,5,0,0,192,255,0,5,
170,64,104,0,104,230,2,0,190056,64,0,128,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,64,5,64,0,128,255,0,5,0,0,192,255,0,5,0,0,128,255,0,5,64,0,192,255,64,5,64,0,192,255,64,5,64,0,192,255,64,5,0,0,192,255,0,5,0,0,128,255,64,5,0,0,128,255,64,5,64,0,192,255,0,5,64,0,192,255,0,5,
170,64,104,0,143,230,2,0,190095,0,0,192,255,0,5,0,0,192,255,64,5,0,0,192,255,0,5,64,0,0,0,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,64,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,64,5,0,0,192,255,64,5,64,0,192,255,64,5,64,0,192,255,0,5,64,0,192,255,64,5,
170,64,104,0,182,230,2,0,190134,64,0,192,255,0,5,64,0,192,255,64,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,64,5,0,0,192,255,64,5,64,0,0,0,0,5,0,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,64,5,
170,64,104,0,221,230,2,0,190173,64,0,192,255,64,5,64,0,192,255,64,5,64,0,192,255,64,5,64,0,128,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,64,5,0,0,192,255,64,5,0,0,192,255,64,5,0,0,192,255,0,5,
170,64,104,0,1,231,2,0,190209,0,0,192,255,64,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,128,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,64,5,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,64,5,64,0,192,255,64,5,
170,64,104,0,40,231,2,0,190248,64,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,64,5,64,0,192,255,64,5,0,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,64,5,0,0,192,255,0,5,64,0,192,255,64,5,64,0,192,255,0,5,64,0,192,255,64,5,64,0,192,255,64,5,
170,64,104,0,79,231,2,0,190287,64,0,192,255,64,5,64,0,192,255,64,5,64,0,192,255,64,5,64,0,0,0,64,5,64,0,192,255,64,5,0,0,192,255,0,5,64,0,192,255,0,5,0,0,128,255,0,5,0,0,192,255,0,5,0,0,128,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,64,5,64,0,192,255,64,5,64,0,192,255,64,5,
170,64,104,0,118,231,2,0,190326,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,128,255,0,5,0,0,128,255,0,5,0,0,192,255,64,5,0,0,128,255,64,5,64,0,192,255,64,5,64,0,192,255,64,5,64,0,192,255,0,5,64,0,192,255,64,5,64,0,192,255,64,5,0,0,192,255,64,5,64,0,192,255,64,5,
170,64,104,0,157,231,2,0,190365,64,0,192,255,0,5,64,0,192,255,64,5,0,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,64,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,64,5,0,0,192,255,64,5,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,0,0,0,5,0,0,0,0,0,5,64,0,192,255,0,5,
170,64,104,0,194,231,2,0,190402,0,0,192,255,0,5,0,0,0,0,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,64,5,64,0,192,255,0,5,0,0,192,255,64,5,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,64,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,
170,64,104,0,233,231,2,0,190441,0,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,128,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,
170,64,104,0,16,232,2,0,190480,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,64,5,64,0,128,255,0,5,64,0,192,255,64,5,64,0,192,255,64,5,0,0,192,255,64,5,0,0,192,255,64,5,0,0,192,255,64,5,0,0,192,255,64,5,0,0,0,0,0,5,64,0,0,0,0,5,0,0,192,255,0,5,64,0,192,255,0,5,
170,64,104,0,55,232,2,0,190519,0,0,192,255,64,5,0,0,192,255,0,5,64,0,192,255,64,5,64,0,192,255,0,5,0,0,192,255,64,5,64,0,192,255,64,5,0,0,192,255,64,5,64,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,64,5,0,0,192,255,0,5,0,0,192,255,64,5,64,0,192,255,64,5,0,0,192,255,64,5,64,0,192,255,64,5,
170,64,104,0,94,232,2,0,190558,0,0,192,255,64,5,64,0,192,255,64,5,64,0,192,255,64,5,64,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,64,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,128,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,0,0,0,5,0,0,192,255,0,5,
170,64,104,0,133,232,2,0,190597,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,64,5,64,0,192,255,0,5,0,0,192,255,0,5,0,0,0,0,0,5,64,0,0,0,0,5,0,0,0,0,0,5,64,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,
170,64,104,0,172,232,2,0,190636,0,0,192,255,64,5,64,0,192,255,0,5,64,0,192,255,64,5,0,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,64,5,64,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,64,5,0,0,192,255,64,5,0,0,192,255,0,5,0,0,192,255,64,5,0,0,192,255,64,5,
170,64,104,0,211,232,2,0,190675,64,0,128,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,128,255,0,5,0,0,0,0,0,5,0,0,64,0,0,5,0,0,0,0,0,5,0,0,0,0,0,5,64,0,192,255,0,5,0,0,192,255,64,5,0,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,
170,64,104,0,247,232,2,0,190711,0,0,192,255,64,5,0,0,192,255,64,5,0,0,192,255,0,5,64,0,128,255,0,5,0,0,0,0,0,5,192,255,192,255,0,5,0,0,128,255,64,5,192,255,192,255,64,5,0,0,192,255,0,5,0,0,192,255,64,5,0,0,0,0,0,5,0,0,192,255,0,5,64,0,192,255,0,5,64,0,128,255,64,5,64,0,128,255,0,5,0,0,0,0,0,5,
170,64,104,0,30,233,2,0,190750,64,0,192,255,64,5,64,0,192,255,64,5,0,0,0,0,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,64,0,128,255,0,5,64,0,128,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,0,0,0,5,64,0,192,255,64,5,128,0,192,255,0,5,64,0,0,0,0,5,64,0,0,0,0,5,
170,64,104,0,66,233,2,0,190786,64,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,128,255,64,5,0,0,128,255,64,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,64,5,64,0,192,255,64,5,0,0,192,255,0,5,0,0,192,255,0,5,
170,64,104,0,105,233,2,0,190825,64,0,192,255,0,5,64,0,192,255,64,5,64,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,64,0,128,255,0,5,64,0,128,255,0,5,0,0,128,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,64,5,64,0,192,255,0,5,64,0,128,255,0,5,0,0,192,255,64,5,64,0,128,255,64,5,
170,64,104,0,144,233,2,0,190864,64,0,128,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,64,5,0,0,192,255,64,5,0,0,128,255,0,5,64,0,128,255,0,5,64,0,128,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,
170,64,104,0,183,233,2,0,190903,64,0,128,255,0,5,64,0,192,255,0,5,64,0,192,255,64,5,64,0,192,255,64,5,64,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,64,0,0,0,0,5,0,0,192,255,0,5,64,0,192,255,0,5,0,0,128,255,0,5,0,0,192,255,64,5,0,0,192,255,64,5,0,0,192,255,0,5,
170,64,104,0,222,233,2,0,190942,0,0,192,255,64,5,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,64,5,64,0,192,255,64,5,64,0,192,255,64,5,64,0,192,255,64,5,0,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,64,5,0,0,192,255,64,5,64,0,192,255,0,5,64,0,192,255,0,5,
170,64,104,0,5,234,2,0,190981,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,64,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,192,4,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,
170,64,104,0,44,234,2,0,191020,0,0,128,255,0,5,64,0,192,255,64,5,64,0,192,255,64,5,0,0,192,255,64,5,64,0,192,255,64,5,0,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,64,5,64,0,192,255,0,5,64,0,192,255,64,5,0,0,192,255,64,5,0,0,192,255,0,5,0,0,0,0,0,5,0,0,192,255,64,5,
170,64,104,0,83,234,2,0,191059,64,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,64,5,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,
170,64,104,0,119,234,2,0,191095,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,64,5,64,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,64,0,0,0,0,5,64,0,192,255,0,5,
170,64,104,0,158,234,2,0,191134,64,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,64,5,0,0,192,255,0,5,0,0,192,255,64,5,0,0,128,255,64,5,0,0,128,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,64,5,
170,64,104,0,197,234,2,0,191173,64,0,192,255,0,5,0,0,0,0,0,5,64,0,192,255,64,5,0,0,192,255,0,5,64,0,192,255,64,5,0,0,192,255,64,5,64,0,192,255,64,5,64,0,192,255,64,5,64,0,128,255,64,5,64,0,192,255,64,5,64,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,64,5,0,0,192,255,64,5,64,0,192,255,0,5,
170,64,104,0,236,234,2,0,191212,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,192,255,0,5,0,0,0,0,0,5,0,0,192,255,0,5,64,0,0,0,0,5,0,0,192,255,0,5,0,0,192,255,0,5,
170,64,104,0,19,235,2,0,191251,64,0,192,255,0,5,64,0,192,255,64,5,64,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,0,0,128,255,0,5,0,0,192,255,0,5,0,0,192,255,64,5,0,0,192,255,0,5,0,0,0,0,64,5,0,0,192,255,64,5,0,0,192,255,64,5,0,0,192,255,64,5,0,0,192,255,64,5,0,0,192,255,0,5,
170,64,104,0,58,235,2,0,191290,64,0,192,255,0,5,64,0,128,255,0,5,0,0,128,255,0,5,64,0,128,255,0,5,64,0,128,255,0,5,0,0,128,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,64,0,192,255,64,5,64,0,128,255,0,5,64,0,192,255,0,5,0,0,0,0,0,5,64,0,192,255,0,5,64,0,192,255,0,5,0,0,192,255,0,5,64,0,192,255,0,5,
